web_name,opponent_17,predicted_points_17,opponent_18,predicted_points_18,opponent_19,predicted_points_19,opponent_20,predicted_points_20,opponent_21,predicted_points_21,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Mount,BOU,5.63,NFO,6.03,FUL,9.46,CRY,5.12,LIV,4.98,6.24,3.8,0.0,142,100.0,0.0,184341,0,0,-5,5,2,3,0.5,0.5,2,Mason,False,0,0,75,184341.jpg,Mount,6.6,False,0.0,a,6,8,53,1493898,147251,1742854,175460,0.0,7.1,1029,2,3,4,16,0,0,0,2,0,0,6,185,231.8,298.8,293.0,82.7,13,1.5194,1.4645700000000001,2.9839700000000002,17.3369,90,35,31,25,42,26,36,25,3.0,0.0,3.0,0.0,2.0,0.0,0.13289,0.0,0.1281,0.26099,1.51635,1.4,27,14,642,274,79,38,54,17,1.13703,0.34985,15,2,3,1,1.1,2.0,1.6,2.0,25.4,40.4,118.6,132.3,152.3,96.9,23.6,19.8,100.6,49.3,47.8,107.2,24.2,39.3,114.1,135.8,142.2,93.6,26.4,25.7,125.2,58.5,72.2,119.8,0,1,72.0,0.0,4.0,14.0,12.0,0.75,5.0,390.0,78.0,0.0,0.0,5.0,1.0,5.91,13.21,16.56,21.34,20.93,2.2,2.9,7.0,5.48,12.36,11.0
Saka,WHU,8.07,BHA,4.97,NEW,5.62,TOT,6.22,MUN,6.14,6.2,5.4,0.0,13,100.0,100.0,223340,0,0,0,0,2,3,0.5,0.5,3,Bukayo,False,0,2022-10-30T20:30:06.843169Z,80,223340.jpg,Saka,17.8,False,0.0,a,1,3,76,2128140,314352,2432587,284736,0.0,9.5,1174,4,7,6,11,0,0,0,3,0,0,5,256,342.2,435.5,427.0,120.4,14,4.6159,2.0041700000000002,6.62007,11.161,33,15,7,5,21,13,12,6,2.0,0.0,0.0,0.0,1.0,0.0,0.35386,0.0,0.15364,0.5075,0.85561,0.84,19,9,650,278,16,10,21,9,1.07325,0.45997,20,2,19,1,0.8,1.1,0.6,1.2,21.8,30.0,94.0,92.7,113.4,83.8,22.0,16.2,103.9,34.8,23.3,95.9,25.0,38.9,123.0,114.0,151.8,100.0,26.8,16.0,106.4,36.6,17.8,111.2,0,1,90.0,1.0,2.0,14.0,13.0,0.87,4.0,296.0,74.0,1.0,1.0,3.0,0.75,8.6,18.29,24.44,31.11,30.5,3.25,5.53,10.25,13.95,33.67,7.75
Kulusevski,BRE,5.22,AVL,4.9,CRY,5.61,MCI,9.83,FUL,5.18,6.15,4.6,0.0,446,100.0,100.0,445044,0,0,0,0,1,3,0.5,0.5,5,Dejan,False,0,2022-09-29T14:30:07.727260Z,80,445044.jpg,Kulusevski,5.1,False,0.0,a,18,6,41,1790973,151602,2157914,80794,0.0,5.1,609,1,5,2,10,0,0,0,0,0,0,3,132,177.4,222.0,228.0,62.8,7,0.9567,2.6710599999999998,3.62776,7.4493,160,68,53,42,64,39,76,51,3.0,0.0,0.0,0.0,0.0,0.0,0.14138,0.0,0.39474000000000004,0.5361199999999999,1.1008799999999999,1.48,20,10,651,279,40,19,65,19,1.0344799999999998,0.29557,11,3,4,0,1.4,1.6,1.0,1.6,23.9,40.1,116.6,124.3,160.6,87.8,16.2,17.2,96.6,46.2,28.9,86.6,26.4,46.9,124.4,148.8,196.8,94.4,19.6,18.9,102.0,47.3,38.8,94.8,0,1,89.0,6.0,3.0,9.0,7.0,0.7,2.0,111.0,56.0,3.0,1.0,1.0,0.5,6.98,14.67,19.71,24.67,25.33,4.5,8.55,14.0,23.8,30.9,30.5
Lewis,LEE,4.74,EVE,6.1,CHE,4.22,TOT,10.2,WOL,5.13,6.08,1.0,0.0,573,100.0,0.0,477064,0,0,-1,1,0,2,1.0,1.0,0,Rico,False,0,0,39,477064.jpg,Lewis,0.1,False,0.0,a,13,43,3,19151,2996,15344,1917,0.0,0.8,35,0,0,0,0,0,0,0,0,0,0,0,9,9.8,2.8,2.0,1.5,0,0.0,0.01636,0.01636,0.3793,391,148,376,137,368,136,406,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042069999999999996,0.042069999999999996,0.97534,0.0,658,227,35,18,369,134,390,144,0.0,0.0,4,2,11,0,1.4,1.6,2.2,2.6,25.4,34.3,123.8,92.2,127.2,92.1,13.4,13.9,86.4,29.4,22.8,70.1,33.6,43.2,163.3,99.7,168.6,118.6,13.8,17.4,104.6,43.3,26.2,81.4,1,0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.5,3.0,3.27,0.93,0.67,0.0,0.0,0.0,0.0,0.0,0.0
Alexander-Arnold,AVL,6.04,LEI,5.5,BRE,6.13,BHA,5.42,CHE,6.7,5.96,2.9,0.0,285,75.0,100.0,169187,0,0,-3,3,1,2,0.8,1.0,2,Trent,False,Illness - 75% chance of playing,2022-12-23T01:00:07.634178Z,72,169187.jpg,Alexander-Arnold,17.7,False,0.0,d,12,14,40,1387902,76194,5094388,201010,0.0,5.6,988,1,1,2,14,0,0,0,2,0,0,5,239,231.6,430.8,121.0,78.3,12,1.0635,2.52855,3.59205,15.1772,91,29,8,3,135,17,44,2,1.0,0.0,1.0,0.0,0.0,0.0,0.09688,0.0,0.23033,0.32721,1.3825399999999999,1.28,34,2,635,233,153,49,22,6,1.09312,0.18219000000000002,17,2,2,0,1.0,1.4,1.8,1.8,22.9,30.9,96.1,87.1,125.8,76.8,18.2,13.7,84.8,29.0,23.1,87.4,27.0,37.8,104.7,116.2,157.2,90.8,16.8,12.4,73.4,31.4,19.4,85.0,1,0,86.0,1.0,4.0,14.0,11.0,0.73,5.0,372.0,74.0,0.0,1.0,4.0,0.8,5.59,17.07,16.54,30.77,8.64,3.0,5.78,19.8,17.96,34.12,5.6
Martinelli,WHU,7.5,BHA,4.73,NEW,5.5,TOT,6.04,MUN,5.98,5.95,5.5,0.0,19,100.0,0.0,444145,0,0,8,-8,2,3,0.5,0.5,6,Gabriel,False,0,0,68,444145.jpg,Martinelli Silva,47.8,False,0.0,a,1,3,77,5018727,272850,2437620,412045,0.0,11.3,1183,5,4,7,11,0,0,0,1,0,0,6,249,324.0,322.8,532.0,117.8,14,3.0239,2.7436599999999998,5.76756,11.7065,44,18,26,20,11,5,13,7,1.0,0.0,2.0,0.0,2.0,0.0,0.23005,0.0,0.20873000000000003,0.43878,0.8906,0.84,46,23,626,265,15,9,4,1,1.0650899999999999,0.53254,20,2,19,1,0.8,1.1,0.6,1.2,21.8,30.0,94.0,92.7,113.4,83.8,22.0,16.2,103.9,34.8,23.3,95.9,25.0,38.9,123.0,114.0,151.8,100.0,26.8,16.0,106.4,36.6,17.8,111.2,0,1,90.0,0.0,2.0,14.0,14.0,0.88,4.0,312.0,78.0,0.0,1.0,4.0,0.8,8.41,17.79,23.14,23.06,38.0,4.75,4.68,14.0,15.6,9.1,22.25
Andreas,CRY,4.58,SOU,6.32,CHE,9.4,NEW,3.96,TOT,5.35,5.92,4.1,0.0,346,100.0,100.0,156689,0,0,1,-1,1,3,0.0,0.0,2,Andreas,False,0,2022-08-14T00:00:05.954103Z,46,156689.jpg,Hoelgebaum Pereira,23.9,False,0.0,a,9,54,61,2240576,311963,1929805,329992,0.0,13.3,1240,2,5,3,22,0,0,0,3,0,0,6,190,245.6,524.0,201.0,97.2,15,2.244,2.02537,4.269369999999999,24.0166,81,34,3,2,75,46,23,16,1.0,0.0,1.0,0.0,2.0,0.0,0.16287000000000001,0.0,0.147,0.30987,1.7431400000000001,1.6,312,187,359,100,55,26,13,6,1.08871,0.21774000000000002,14,3,7,0,0.9,1.1,1.0,1.2,22.2,31.6,95.5,97.9,123.7,79.6,16.8,15.2,86.3,36.4,29.1,82.2,25.8,28.4,108.0,83.7,92.8,89.6,18.4,12.6,86.4,19.7,19.4,90.0,0,1,90.0,0.0,1.0,15.0,15.0,0.94,5.0,428.0,86.0,0.0,0.0,5.0,1.0,6.48,12.67,16.37,34.93,13.4,4.8,8.62,15.8,23.28,47.52,15.2
Willian,CRY,4.91,SOU,6.6,LEI,9.17,NEW,3.75,TOT,5.13,5.91,3.5,0.0,614,100.0,100.0,47431,0,0,0,0,0,3,0.0,0.0,2,Willian,False,0,2022-10-01T18:30:07.093457Z,55,47431.jpg,Borges da Silva,0.1,False,0.0,a,9,54,28,45703,4155,36500,3960,0.0,5.1,563,1,1,2,6,0,0,0,0,0,0,4,113,122.8,218.5,166.0,50.7,6,1.7037,0.5783,2.282,10.0572,217,91,54,43,104,64,102,67,2.0,0.0,0.0,0.0,0.0,0.0,0.27235,0.0,0.09245,0.3648,1.60772,0.96,105,55,551,223,95,43,397,142,0.95915,0.31972,14,3,7,0,0.9,1.1,1.0,1.2,22.2,31.6,95.5,97.9,123.7,79.6,16.8,15.2,86.3,36.4,29.1,82.2,25.8,28.4,108.0,83.7,92.8,89.6,18.4,12.6,86.4,19.7,19.4,90.0,0,1,90.0,2.0,3.0,8.0,6.0,0.67,5.0,419.0,84.0,0.0,0.0,5.0,1.0,6.34,14.12,15.35,27.31,20.75,4.0,8.06,16.8,18.4,31.86,30.4
Wilson-Esbrand,LEE,4.55,EVE,6.09,CHE,4.18,TOT,9.79,WOL,4.87,5.9,0.0,0.0,322,100.0,0.0,447880,0,0,-2,2,0,2,1.0,1.0,0,Josh,False,0,0,38,447880.jpg,Wilson-Esbrand,1.0,False,0.0,a,13,43,0,179459,39632,148632,26671,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,454,170,436,165,387,145,456,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667,234,4,2,465,171,173,60,0.0,0.0,4,2,11,0,1.4,1.6,2.2,2.6,25.4,34.3,123.8,92.2,127.2,92.1,13.4,13.9,86.4,29.4,22.8,70.1,33.6,43.2,163.3,99.7,168.6,118.6,13.8,17.4,104.6,43.3,26.2,81.4,1,0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ødegaard,WHU,7.62,BHA,4.65,NEW,5.69,TOT,5.37,MUN,6.02,5.87,5.9,0.0,7,100.0,100.0,184029,0,0,-1,1,3,3,0.5,0.5,16,Martin,False,0,2022-09-18T20:00:06.315087Z,64,184029.jpg,Ødegaard,15.5,False,0.0,a,1,3,77,2238115,452039,2180748,152853,0.0,12.0,1076,6,2,6,10,0,0,0,2,0,0,11,289,352.2,368.2,423.0,114.5,13,4.1509,2.94519,7.096089999999999,10.6675,24,9,17,12,22,14,15,9,4.0,0.0,1.0,0.0,0.0,0.0,0.34719,0.0,0.24634,0.59354,0.89226,0.84,57,27,610,260,10,5,25,11,1.08736,0.5018600000000001,20,2,19,1,0.8,1.1,0.6,1.2,21.8,30.0,94.0,92.7,113.4,83.8,22.0,16.2,103.9,34.8,23.3,95.9,25.0,38.9,123.0,114.0,151.8,100.0,26.8,16.0,106.4,36.6,17.8,111.2,0,1,90.0,0.0,3.0,13.0,13.0,0.81,4.0,348.0,87.0,0.0,1.0,4.0,0.8,8.81,22.23,27.09,28.32,32.54,7.75,10.77,26.5,34.5,36.67,36.5
Antony,NFO,6.31,WOL,6.1,BOU,6.35,MCI,5.09,ARS,4.93,5.76,4.7,0.0,609,100.0,75.0,467169,0,0,0,0,0,3,0.5,0.0,0,Antony Matheus,False,0,2022-10-30T20:30:07.336643Z,75,467169.jpg,dos Santos,4.4,False,0.0,a,14,1,28,1446919,34375,1083408,92684,0.0,3.7,492,3,0,2,8,0,0,0,1,0,0,1,102,147.0,107.9,207.0,46.2,6,1.6439,0.47042,2.11432,7.2094,191,79,145,96,74,45,116,72,0.0,0.0,0.0,0.0,0.0,0.0,0.30071,0.0,0.08605,0.38677,1.31879,1.46,28,15,643,275,35,17,72,22,1.09756,0.36585,9,2,16,1,0.7,1.9,0.8,1.4,27.3,42.8,129.0,136.3,162.7,100.3,21.8,14.8,87.8,35.5,24.9,93.3,28.0,45.0,119.2,153.4,178.2,95.8,16.6,14.3,80.8,36.6,24.8,83.2,0,1,0.0,2.0,3.0,6.0,6.0,0.67,2.0,165.0,82.0,2.0,1.0,2.0,0.67,7.7,17.0,24.5,17.98,34.5,2.0,5.45,8.5,6.9,23.85,23.5
Perišić,BRE,5.45,AVL,5.72,CRY,5.12,ARS,7.43,FUL,4.99,5.74,3.0,0.0,448,100.0,0.0,45034,0,0,0,0,1,2,0.5,0.5,1,Ivan,False,0,0,55,45034.jpg,Perišić,21.1,False,0.0,a,18,6,45,2874080,163314,3002138,347340,0.0,8.2,827,0,4,3,13,0,0,0,2,0,0,5,189,199.8,378.7,176.0,75.3,9,0.9396,2.46378,3.4033800000000003,10.9495,132,45,14,5,91,8,49,4,2.0,0.0,0.0,0.0,0.0,0.0,0.10225,0.0,0.26813000000000003,0.37038000000000004,1.1916,1.41,104,11,550,223,139,45,17,5,0.97944,0.32648,11,3,4,0,1.4,1.6,1.0,1.6,23.9,40.1,116.6,124.3,160.6,87.8,16.2,17.2,96.6,46.2,28.9,86.6,26.4,46.9,124.4,148.8,196.8,94.4,19.6,18.9,102.0,47.3,38.8,94.8,1,0,90.0,0.0,7.0,15.0,9.0,0.56,5.0,324.0,65.0,0.0,2.0,3.0,0.6,5.02,12.6,13.32,25.25,11.73,1.6,5.54,10.6,13.64,25.26,16.4
Mitrović,CRY,4.94,SOU,5.68,LEI,9.36,NEW,4.02,TOT,4.62,5.72,5.1,0.0,210,75.0,0.0,128389,0,0,3,-3,1,4,0.0,0.0,0,Aleksandar,False,Foot injury - 75% chance of playing,2022-12-23T14:30:07.717235Z,68,128389.jpg,Mitrović,20.8,False,0.0,d,9,54,61,4979180,602747,4047201,538685,0.0,9.0,1019,9,0,3,17,0,0,1,4,0,0,8,215,367.8,144.1,746.0,125.3,12,7.803,0.6635,8.4665,19.0307,22,6,109,12,4,4,10,6,0.0,0.0,3.0,0.0,1.0,0.0,0.68918,0.0,0.0586,0.74778,1.6808299999999998,1.5,45,20,625,59,22,6,18,4,1.05986,0.26497,14,3,7,0,0.9,1.1,1.0,1.2,22.2,31.6,95.5,97.9,123.7,79.6,16.8,15.2,86.3,36.4,29.1,82.2,25.8,28.4,108.0,83.7,92.8,89.6,18.4,12.6,86.4,19.7,19.4,90.0,0,1,0.0,4.0,1.0,12.0,11.0,0.92,3.0,264.0,88.0,2.0,0.0,3.0,1.0,10.44,17.92,30.65,12.01,62.17,4.33,12.57,13.33,21.07,17.9,88.67
Darwin,AVL,4.91,LEI,6.51,BRE,5.5,BHA,5.01,CHE,6.47,5.68,4.4,0.0,297,100.0,100.0,447203,0,0,0,0,0,4,1.0,1.0,13,Darwin,False,0,2022-10-21T12:30:07.785802Z,90,447203.jpg,Núñez Ribeiro,14.3,False,0.0,a,12,14,44,2166934,698628,2693546,255462,0.0,4.9,601,5,2,1,9,0,0,0,0,1,0,6,156,241.4,152.6,499.0,88.0,7,4.7173,1.3778700000000002,6.0951699999999995,12.4506,83,7,97,10,13,7,26,7,0.0,0.0,0.0,0.0,0.0,0.0,0.7064199999999999,0.0,0.20634,0.91275,1.86448,1.35,10,5,658,73,46,10,27,6,1.04825,0.14975,17,2,2,0,1.0,1.4,1.8,1.8,22.9,30.9,96.1,87.1,125.8,76.8,18.2,13.7,84.8,29.0,23.1,87.4,27.0,37.8,104.7,116.2,157.2,90.8,16.8,12.4,73.4,31.4,19.4,85.0,0,1,86.0,2.0,7.0,10.0,7.0,0.5,4.0,318.0,80.0,0.0,1.0,4.0,0.8,8.8,15.6,24.14,15.26,49.9,6.75,11.25,28.5,36.85,24.6,51.25
Trossard,SOU,6.6,ARS,4.91,EVE,7.01,LIV,5.25,LEI,4.46,5.65,5.7,0.0,111,100.0,0.0,116216,0,0,6,-6,2,3,0.0,0.0,2,Leandro,True,0,0,71,116216.jpg,Trossard,26.6,False,0.0,a,5,36,80,4195593,319098,1656738,465619,0.0,11.3,1175,7,3,4,19,0,0,0,1,0,0,5,251,375.6,330.5,623.0,132.9,14,4.2542,1.89375,6.14795,15.0776,19,7,24,18,8,2,6,3,0.0,0.0,2.0,0.0,4.0,0.0,0.32585,0.0,0.14505,0.47091000000000005,1.15488,1.46,35,17,631,269,14,8,12,5,1.07234,0.30638000000000004,2,2,17,0,0.8,1.7,0.8,1.8,25.8,38.1,126.7,105.9,149.4,92.5,21.4,17.9,110.0,40.7,28.4,98.9,27.8,38.6,133.2,112.3,140.8,101.4,21.0,18.9,116.3,56.8,16.0,102.4,0,1,90.0,0.0,2.0,14.0,14.0,0.88,5.0,437.0,87.0,0.0,0.0,5.0,1.0,9.49,17.93,26.83,23.61,44.5,4.8,9.6,14.8,25.36,18.88,51.8
Palmer,LEE,4.05,EVE,5.79,CHE,4.11,TOT,9.15,WOL,4.84,5.59,1.0,0.0,316,100.0,100.0,244851,0,0,-2,2,0,3,1.0,1.0,0,Cole,False,0,2022-08-12T16:00:05.831482Z,43,244851.jpg,Palmer,0.1,False,0.0,a,13,43,7,13982,640,22362,931,0.0,1.6,99,0,0,0,2,0,0,0,0,0,0,0,25,18.8,37.7,42.0,9.9,0,0.0724,0.20646,0.27886,1.9864,369,162,263,142,255,135,337,151,0.0,0.0,0.0,0.0,0.0,0.0,0.06582,0.0,0.18769,0.25351,1.80582,1.82,529,272,171,18,397,171,428,157,0.0,0.0,4,2,11,0,1.4,1.6,2.2,2.6,25.4,34.3,123.8,92.2,127.2,92.1,13.4,13.9,86.4,29.4,22.8,70.1,33.6,43.2,163.3,99.7,168.6,118.6,13.8,17.4,104.6,43.3,26.2,81.4,0,1,0.0,1.0,15.0,7.0,0.0,0.0,1.0,13.0,13.0,0.0,5.0,0.0,0.0,1.41,3.57,2.69,5.39,6.0,1.0,0.7,3.0,1.2,1.3,4.0
James,BOU,5.35,NFO,5.9,MCI,7.28,CRY,4.7,LIV,4.65,5.58,3.7,0.0,146,100.0,0.0,225796,0,0,-2,2,0,2,0.5,0.0,0,Reece,False,0,2022-10-11T22:00:06.628468Z,58,225796.jpg,James,15.4,False,0.0,a,6,8,26,2870193,474652,5390784,115089,0.0,4.5,558,1,1,1,8,0,0,0,3,0,0,5,136,147.2,159.8,81.0,38.8,6,0.6533,1.22289,1.8761900000000002,8.0203,190,73,91,16,184,32,152,33,4.0,0.0,1.0,0.0,0.0,0.0,0.10537,0.0,0.19724,0.30261,1.2936,1.29,82,10,591,227,84,18,26,7,0.9677399999999999,0.16129000000000002,15,2,3,1,1.1,2.0,1.6,2.0,25.4,40.4,118.6,132.3,152.3,96.9,23.6,19.8,100.6,49.3,47.8,107.2,24.2,39.3,114.1,135.8,142.2,93.6,26.4,25.7,125.2,58.5,72.2,119.8,1,0,0.0,6.0,4.0,7.0,6.0,0.6,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.54,19.43,21.03,22.83,11.57,0.0,0.0,0.0,0.0,0.0,0.0
Havertz,BOU,4.01,NFO,4.8,FUL,9.27,CRY,4.94,LIV,4.6,5.52,2.8,0.0,145,100.0,0.0,219847,0,0,-3,3,0,4,0.5,0.5,1,Kai,False,0,0,77,219847.jpg,Havertz,2.8,False,0.0,a,6,8,37,409178,88265,604131,42035,0.0,4.8,881,3,0,3,13,0,0,0,3,0,0,5,102,168.0,121.5,345.0,63.6,11,2.7806,0.71995,3.50055,15.362,170,17,136,18,35,15,72,15,0.0,0.0,0.0,0.0,3.0,0.0,0.28406,0.0,0.07355,0.3576,1.56933,1.33,24,13,644,65,164,22,99,14,1.12372,0.30646999999999996,15,2,3,1,1.1,2.0,1.6,2.0,25.4,40.4,118.6,132.3,152.3,96.9,23.6,19.8,100.6,49.3,47.8,107.2,24.2,39.3,114.1,135.8,142.2,93.6,26.4,25.7,125.2,58.5,72.2,119.8,0,1,17.0,0.0,6.0,13.0,10.0,0.62,4.0,250.0,62.0,0.0,2.0,3.0,0.6,4.89,7.85,12.92,9.35,26.54,3.5,5.2,11.75,13.7,11.27,27.0
Arrizabalaga,BOU,4.77,NFO,5.68,FUL,7.56,CRY,4.56,LIV,4.91,5.5,4.8,0.0,133,75.0,0.0,109745,0,0,0,0,0,1,0.4,0.0,0,Kepa,False,Foot injury - 75% chance of playing,2022-10-29T17:30:06.932408Z,45,109745.jpg,Arrizabalaga,3.5,False,0.0,d,6,8,29,678742,240282,344952,105990,0.0,6.4,495,0,0,3,5,0,0,0,0,0,22,3,131,175.0,0.1,0.0,17.6,6,0.0,0.004229999999999999,0.004229999999999999,7.1619,163,21,432,9,553,53,290,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0007700000000000001,0.0007700000000000001,1.30216,0.91,335,19,264,53,29,2,89,17,1.09091,0.54545,15,2,3,1,1.1,2.0,1.6,2.0,25.4,40.4,118.6,132.3,152.3,96.9,23.6,19.8,100.6,49.3,47.8,107.2,24.2,39.3,114.1,135.8,142.2,93.6,26.4,25.7,125.2,58.5,72.2,119.8,1,0,0.0,3.0,8.0,6.0,5.0,0.38,3.0,225.0,75.0,3.0,0.0,2.0,1.0,2.93,21.83,29.17,0.02,0.0,3.67,2.9,18.67,28.6,0.03,0.0
Mendy,BOU,4.93,NFO,5.34,MCI,7.58,CRY,4.77,LIV,4.7,5.46,2.6,0.0,147,100.0,100.0,228286,0,0,-2,2,1,1,0.5,0.5,2,Edouard,False,0,2022-09-22T11:30:06.585791Z,48,228286.jpg,Mendy,7.9,False,0.0,a,6,8,23,654453,49141,1989269,56335,0.0,4.8,765,0,0,1,12,0,0,0,1,0,25,0,127,200.4,0.0,0.0,20.2,8,0.0,0.00509,0.00509,12.6044,130,19,634,64,627,60,267,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94118,0.0006,0.0006,1.4828700000000001,1.41,275,11,421,60,187,22,43,8,0.9411799999999999,0.11765,15,2,3,1,1.1,2.0,1.6,2.0,25.4,40.4,118.6,132.3,152.3,96.9,23.6,19.8,100.6,49.3,47.8,107.2,24.2,39.3,114.1,135.8,142.2,93.6,26.4,25.7,125.2,58.5,72.2,119.8,1,0,90.0,1.0,7.0,9.0,8.0,0.53,3.0,225.0,75.0,0.0,3.0,2.0,0.4,2.24,14.11,22.27,0.0,0.0,2.0,1.93,11.67,19.33,0.0,0.0
Alisson,AVL,4.6,LEI,6.65,BRE,5.63,BHA,4.84,CHE,5.58,5.46,4.6,0.0,281,100.0,0.0,116535,1,-1,0,0,1,1,1.0,1.0,3,Alisson,False,0,0,55,116535.jpg,Ramses Becker,15.9,False,0.0,a,12,14,65,1048528,155595,1409339,179527,0.0,11.8,1260,0,1,4,17,0,1,0,0,0,46,7,319,425.2,10.1,0.0,43.5,14,0.0,0.011040000000000001,0.011040000000000001,20.0176,11,5,351,4,663,70,126,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28571,0.00079,0.00079,1.42983,1.21,109,2,555,70,38,4,24,3,1.0,0.28570999999999996,17,2,2,0,1.0,1.4,1.8,1.8,22.9,30.9,96.1,87.1,125.8,76.8,18.2,13.7,84.8,29.0,23.1,87.4,27.0,37.8,104.7,116.2,157.2,90.8,16.8,12.4,73.4,31.4,19.4,85.0,1,0,90.0,0.0,2.0,14.0,14.0,0.88,5.0,450.0,90.0,0.0,0.0,5.0,1.0,3.11,22.79,30.37,0.72,0.0,5.4,3.86,24.8,38.6,0.0,0.0
Jesus,WHU,7.15,BHA,4.56,NEW,5.02,TOT,5.12,MUN,5.39,5.45,4.9,0.0,28,0.0,0.0,205651,0,0,0,0,1,4,0.0,0.5,2,Gabriel,False,Knee injury - Expected back 04 Feb,2022-12-04T08:30:06.137006Z,80,205651.jpg,Fernando de Jesus,46.2,False,0.0,i,1,3,69,2815361,51353,5550662,1372828,0.0,8.6,1220,5,6,7,11,0,0,0,4,0,0,7,219,378.0,281.1,884.0,154.4,14,7.8997,1.72317,9.622869999999999,11.4779,18,5,35,2,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5827600000000001,0.0,0.12712,0.7098800000000001,0.84673,0.81,18,10,649,68,28,8,5,2,1.0327899999999999,0.51639,20,2,19,1,0.8,1.1,0.6,1.2,21.8,30.0,94.0,92.7,113.4,83.8,22.0,16.2,103.9,34.8,23.3,95.9,25.0,38.9,123.0,114.0,151.8,100.0,26.8,16.0,106.4,36.6,17.8,111.2,0,1,90.0,0.0,2.0,14.0,14.0,0.88,4.0,360.0,90.0,0.0,1.0,4.0,0.8,11.03,15.64,27.0,20.08,63.14,3.75,10.85,8.75,21.55,20.75,66.25
